page title,userid,timestamp
A Song of Ice and Fire,5158509,2011-05-06T03:53:00Z
A Song of Ice and Fire,4999644,2011-05-05T22:14:10Z
A Song of Ice and Fire,4999644,2011-05-04T22:17:10Z
A Song of Ice and Fire,4999644,2011-05-04T21:51:10Z
A Song of Ice and Fire,0,2011-05-04T06:48:53Z
A Song of Ice and Fire,10087387,2011-05-02T17:40:09Z
A Song of Ice and Fire,0,2011-05-02T05:51:50Z
A Song of Ice and Fire,10087387,2011-04-29T12:58:25Z
A Song of Ice and Fire,0,2011-04-29T12:24:17Z
A Song of Ice and Fire,10087387,2011-04-28T19:39:06Z
A Song of Ice and Fire,0,2011-04-28T19:34:04Z
A Song of Ice and Fire,0,2011-04-28T13:15:32Z
A Song of Ice and Fire,0,2011-04-28T13:06:43Z
A Song of Ice and Fire,0,2011-04-28T13:05:17Z
A Song of Ice and Fire,0,2011-04-28T13:03:30Z
A Song of Ice and Fire,13181792,2011-04-28T04:25:34Z
A Song of Ice and Fire,4358889,2011-04-27T21:08:21Z
A Song of Ice and Fire,0,2011-04-27T20:10:53Z
A Song of Ice and Fire,0,2011-04-27T18:40:06Z
A Song of Ice and Fire,0,2011-04-27T14:52:19Z
A Song of Ice and Fire,1749684,2011-04-27T13:47:33Z
A Song of Ice and Fire,1588494,2011-04-27T13:45:51Z
A Song of Ice and Fire,0,2011-04-26T07:36:56Z
A Song of Ice and Fire,8334148,2011-04-26T02:42:49Z
A Song of Ice and Fire,0,2011-04-25T10:56:55Z
A Song of Ice and Fire,4358889,2011-04-24T15:44:57Z
A Song of Ice and Fire,0,2011-04-24T14:48:49Z
A Song of Ice and Fire,0,2011-04-23T14:05:44Z
A Song of Ice and Fire,14426994,2011-04-20T10:16:17Z
A Song of Ice and Fire,563447,2011-04-19T10:50:30Z
A Song of Ice and Fire,0,2011-04-19T03:04:32Z
A Song of Ice and Fire,0,2011-04-19T01:09:04Z
A Song of Ice and Fire,11292982,2011-04-18T15:43:17Z
A Song of Ice and Fire,13414372,2011-04-18T13:59:01Z
A Song of Ice and Fire,0,2011-04-18T10:30:18Z
A Song of Ice and Fire,138746,2011-04-18T02:15:06Z
A Song of Ice and Fire,9083504,2011-04-17T08:15:03Z
A Song of Ice and Fire,0,2011-04-16T21:11:36Z
A Song of Ice and Fire,0,2011-04-16T21:10:02Z
A Song of Ice and Fire,5406276,2011-04-16T20:27:36Z
A Song of Ice and Fire,0,2011-04-15T17:35:26Z
A Song of Ice and Fire,87591,2011-04-15T08:39:44Z
A Song of Ice and Fire,0,2011-04-15T08:34:40Z
A Song of Ice and Fire,5195920,2011-04-14T18:21:36Z
A Song of Ice and Fire,5195920,2011-04-14T18:16:29Z
A Song of Ice and Fire,0,2011-04-14T16:19:24Z
A Song of Ice and Fire,0,2011-04-14T12:42:16Z
A Song of Ice and Fire,0,2011-04-14T12:24:46Z
A Song of Ice and Fire,0,2011-04-14T12:21:39Z
A Song of Ice and Fire,0,2011-04-10T06:34:34Z
A Song of Ice and Fire,0,2011-04-09T19:03:12Z
A Song of Ice and Fire,0,2011-04-09T19:01:29Z
A Song of Ice and Fire,0,2011-04-08T22:12:40Z
A Song of Ice and Fire,0,2011-04-08T02:47:00Z
A Song of Ice and Fire,7390477,2011-04-02T18:43:37Z
A Song of Ice and Fire,10406968,2011-03-21T14:26:22Z
A Song of Ice and Fire,11380696,2011-03-20T09:50:11Z
A Song of Ice and Fire,1808194,2011-03-20T03:34:10Z
A Song of Ice and Fire,0,2011-03-20T02:15:47Z
A Song of Ice and Fire,6374305,2011-03-16T07:33:26Z
A Song of Ice and Fire,0,2011-03-16T06:26:52Z
A Song of Ice and Fire,4628406,2011-03-14T08:28:09Z
A Song of Ice and Fire,0,2011-03-11T07:48:03Z
A Song of Ice and Fire,0,2011-03-08T00:06:17Z
A Song of Ice and Fire,7328338,2011-03-06T09:21:08Z
A Song of Ice and Fire,210455,2011-03-05T22:11:39Z
A Song of Ice and Fire,8698327,2011-03-04T14:29:31Z
A Song of Ice and Fire,0,2011-03-04T14:25:33Z
A Song of Ice and Fire,0,2011-03-04T12:33:07Z
A Song of Ice and Fire,0,2011-03-04T12:31:46Z
A Song of Ice and Fire,224348,2011-03-04T06:12:40Z
A Song of Ice and Fire,14077852,2011-03-04T02:24:54Z
A Song of Ice and Fire,1098639,2011-03-03T18:57:03Z
A Song of Ice and Fire,0,2011-03-03T18:47:32Z
A Song of Ice and Fire,0,2011-03-03T18:44:19Z
A Song of Ice and Fire,3465420,2011-03-03T18:21:46Z
A Song of Ice and Fire,0,2011-03-03T18:02:05Z
A Song of Ice and Fire,0,2011-03-03T17:57:29Z
A Song of Ice and Fire,107635,2011-03-03T17:50:15Z
A Song of Ice and Fire,107635,2011-03-03T17:36:40Z
A Song of Ice and Fire,0,2011-03-03T17:30:53Z
A Song of Ice and Fire,0,2011-03-03T15:20:48Z
A Song of Ice and Fire,12163807,2011-02-28T19:26:29Z
A Song of Ice and Fire,597345,2011-02-25T17:18:39Z
A Song of Ice and Fire,13119561,2011-02-15T15:54:01Z
A Song of Ice and Fire,7328338,2011-02-12T16:47:54Z
A Song of Ice and Fire,6454287,2011-02-10T00:22:02Z
A Song of Ice and Fire,3327483,2011-02-04T16:49:16Z
A Song of Ice and Fire,4358889,2011-02-03T18:34:21Z
A Song of Ice and Fire,13075396,2011-02-03T17:21:10Z
A Song of Ice and Fire,0,2011-01-31T20:12:38Z
A Song of Ice and Fire,0,2011-01-31T04:38:15Z
A Song of Ice and Fire,7320905,2011-01-27T16:03:57Z
A Song of Ice and Fire,9544358,2011-01-27T15:53:41Z
A Song of Ice and Fire,0,2011-01-25T13:07:03Z
A Song of Ice and Fire,0,2011-01-25T13:05:52Z
A Song of Ice and Fire,5734580,2011-01-15T06:29:44Z
A Song of Ice and Fire,0,2011-01-15T06:27:24Z
A Song of Ice and Fire,597345,2011-01-13T17:28:44Z
A Song of Ice and Fire,12499444,2011-01-11T10:37:40Z
A Song of Ice and Fire,4358889,2011-01-11T01:17:19Z
A Song of Ice and Fire,2164608,2011-01-10T23:27:08Z
A Song of Ice and Fire,3412883,2011-01-06T22:36:40Z
A Song of Ice and Fire,6374305,2011-01-06T18:29:59Z
A Song of Ice and Fire,3412883,2011-01-06T15:06:20Z
A Song of Ice and Fire,577301,2011-01-06T15:00:06Z
A Song of Ice and Fire,0,2011-01-06T02:30:49Z
A Song of Ice and Fire,7328338,2010-12-24T01:39:39Z
A Song of Ice and Fire,12929566,2010-12-20T20:52:19Z
A Song of Ice and Fire,4358889,2010-12-16T22:55:08Z
A Song of Ice and Fire,0,2010-12-16T21:57:27Z
A Song of Ice and Fire,7328338,2010-12-12T10:19:48Z
A Song of Ice and Fire,4871029,2010-11-30T01:02:46Z
A Song of Ice and Fire,0,2010-11-30T01:01:28Z
A Song of Ice and Fire,0,2010-11-20T18:54:58Z
A Song of Ice and Fire,0,2010-11-10T00:15:04Z
A Song of Ice and Fire,1593792,2010-11-04T22:47:12Z
A Song of Ice and Fire,984429,2010-11-04T18:29:22Z
A Song of Ice and Fire,429625,2010-10-29T16:35:24Z
A Song of Ice and Fire,12723505,2010-10-29T16:31:17Z
A Song of Ice and Fire,10644856,2010-10-28T18:57:08Z
A Song of Ice and Fire,9021902,2010-10-23T03:53:27Z
A Song of Ice and Fire,12292932,2010-10-23T00:12:05Z
A Song of Ice and Fire,0,2010-10-23T00:11:59Z
A Song of Ice and Fire,12292932,2010-10-23T00:11:00Z
A Song of Ice and Fire,0,2010-10-23T00:10:55Z
A Song of Ice and Fire,8125541,2010-10-23T00:09:35Z
A Song of Ice and Fire,0,2010-10-23T00:09:29Z
A Song of Ice and Fire,12292932,2010-10-23T00:08:58Z
A Song of Ice and Fire,0,2010-10-23T00:08:49Z
A Song of Ice and Fire,13270105,2010-10-18T22:55:26Z
A Song of Ice and Fire,6163802,2010-10-18T14:44:22Z
A Song of Ice and Fire,0,2010-10-18T14:33:38Z
A Song of Ice and Fire,89336,2010-10-15T18:54:06Z
A Song of Ice and Fire,0,2010-10-12T02:04:31Z
A Song of Ice and Fire,4358889,2010-10-08T23:49:14Z
A Song of Ice and Fire,0,2010-10-08T23:25:57Z
A Song of Ice and Fire,13170751,2010-10-08T03:42:32Z
A Song of Ice and Fire,7737019,2010-10-07T14:55:02Z
A Song of Ice and Fire,5680311,2010-10-06T15:59:29Z
A Song of Ice and Fire,7737019,2010-10-06T08:57:01Z
A Song of Ice and Fire,7737019,2010-09-25T18:59:39Z
A Song of Ice and Fire,10996774,2010-09-25T09:04:19Z
A Song of Ice and Fire,0,2010-09-19T12:28:46Z
A Song of Ice and Fire,0,2010-09-17T17:00:54Z
A Song of Ice and Fire,6374305,2010-08-29T21:54:40Z
A Song of Ice and Fire,7737019,2010-08-29T16:49:07Z
A Song of Ice and Fire,9768394,2010-08-25T16:28:16Z
A Song of Ice and Fire,1808194,2010-08-25T01:29:11Z
A Song of Ice and Fire,0,2010-08-25T00:37:39Z
A Song of Ice and Fire,0,2010-08-25T00:36:26Z
A Song of Ice and Fire,1808194,2010-08-25T00:28:28Z
A Song of Ice and Fire,0,2010-08-24T23:42:07Z
A Song of Ice and Fire,19556,2010-08-21T08:43:42Z
A Song of Ice and Fire,1808194,2010-08-13T19:26:36Z
A Song of Ice and Fire,6657615,2010-08-09T14:04:09Z
A Song of Ice and Fire,0,2010-08-08T01:18:33Z
A Song of Ice and Fire,0,2010-08-08T01:14:19Z
A Song of Ice and Fire,6657615,2010-08-07T19:33:51Z
A Song of Ice and Fire,6657615,2010-08-07T19:28:55Z
A Song of Ice and Fire,7320905,2010-07-27T11:36:14Z
A Song of Ice and Fire,142435,2010-07-25T15:30:18Z
A Song of Ice and Fire,0,2010-07-24T20:27:59Z
A Song of Ice and Fire,597345,2010-07-21T14:18:29Z
A Song of Ice and Fire,0,2010-07-19T22:21:58Z
A Song of Ice and Fire,1679164,2010-07-18T16:25:42Z
A Song of Ice and Fire,0,2010-07-18T12:05:12Z
A Song of Ice and Fire,8769353,2010-07-07T23:39:52Z
A Song of Ice and Fire,8001475,2010-07-04T21:06:33Z
A Song of Ice and Fire,1011889,2010-06-27T13:48:57Z
A Song of Ice and Fire,86163,2010-06-27T03:53:32Z
A Song of Ice and Fire,5310681,2010-06-26T02:58:58Z
A Song of Ice and Fire,1011889,2010-06-25T20:19:58Z
A Song of Ice and Fire,1011889,2010-06-24T11:53:41Z
A Song of Ice and Fire,4440137,2010-06-21T23:35:21Z
A Song of Ice and Fire,4358889,2010-06-03T00:35:47Z
A Song of Ice and Fire,977984,2010-06-02T23:16:44Z
A Song of Ice and Fire,1721308,2010-05-31T03:44:10Z
A Song of Ice and Fire,203434,2010-05-22T08:48:04Z
A Song of Ice and Fire,0,2010-05-21T04:08:58Z
A Song of Ice and Fire,12242445,2010-05-14T03:02:45Z
A Song of Ice and Fire,12242445,2010-05-14T03:01:27Z
A Song of Ice and Fire,8066546,2010-05-09T22:51:21Z
A Song of Ice and Fire,6374305,2010-05-06T03:43:34Z
A Song of Ice and Fire,6374305,2010-05-06T03:42:31Z
A Song of Ice and Fire,0,2010-05-01T21:49:50Z
A Song of Ice and Fire,597345,2010-04-28T21:31:32Z
A Song of Ice and Fire,597345,2010-04-28T21:26:48Z
A Song of Ice and Fire,0,2010-04-27T00:19:21Z
A Song of Ice and Fire,0,2010-04-26T19:00:09Z
A Song of Ice and Fire,99452,2010-04-24T07:41:17Z
A Song of Ice and Fire,10996774,2010-04-23T15:35:34Z
A Song of Ice and Fire,0,2010-04-15T14:26:13Z
A Song of Ice and Fire,147354,2010-04-12T17:14:03Z
A Song of Ice and Fire,1664625,2010-04-06T11:44:13Z
A Song of Ice and Fire,84053,2010-04-05T18:51:11Z
A Song of Ice and Fire,9021902,2010-03-28T11:11:24Z
A Song of Ice and Fire,1808194,2010-03-25T03:58:36Z
A Song of Ice and Fire,597345,2010-03-24T23:02:46Z
A Song of Ice and Fire,0,2010-03-23T15:11:43Z
A Song of Ice and Fire,1808194,2010-03-22T21:09:28Z
A Song of Ice and Fire,1808194,2010-03-22T21:08:32Z
A Song of Ice and Fire,1808194,2010-03-22T21:07:10Z
A Song of Ice and Fire,9021902,2010-03-22T13:37:51Z
A Song of Ice and Fire,0,2010-03-21T13:19:29Z
A Song of Ice and Fire,0,2010-03-21T12:55:15Z
A Song of Ice and Fire,214489,2010-03-19T21:30:38Z
A Song of Ice and Fire,1011889,2010-03-17T21:30:33Z
A Song of Ice and Fire,11509378,2010-03-17T18:16:16Z
A Song of Ice and Fire,1808194,2010-03-12T17:57:12Z
A Song of Ice and Fire,1808194,2010-03-12T17:37:22Z
A Song of Ice and Fire,1808194,2010-03-08T17:19:37Z
A Song of Ice and Fire,0,2010-03-08T11:38:44Z
A Song of Ice and Fire,1808194,2010-03-07T03:32:07Z
A Song of Ice and Fire,1808194,2010-03-07T03:27:29Z
A Song of Ice and Fire,0,2010-03-06T08:34:26Z
A Song of Ice and Fire,0,2010-03-06T08:32:45Z
A Song of Ice and Fire,0,2010-03-06T08:32:20Z
A Song of Ice and Fire,218057,2010-03-03T05:56:36Z
A Song of Ice and Fire,1808194,2010-03-02T16:09:20Z
A Song of Ice and Fire,1808194,2010-03-02T16:01:07Z
A Song of Ice and Fire,0,2010-03-01T14:16:41Z
A Song of Ice and Fire,1011889,2010-02-27T17:14:33Z
A Song of Ice and Fire,0,2010-02-27T17:02:21Z
A Song of Ice and Fire,9021902,2010-02-26T17:32:59Z
A Song of Ice and Fire,364847,2010-02-22T07:10:56Z
A Song of Ice and Fire,0,2010-02-15T22:26:57Z
A Song of Ice and Fire,1011889,2010-02-13T00:05:20Z
A Song of Ice and Fire,0,2010-02-12T23:04:37Z
A Song of Ice and Fire,364847,2010-02-12T10:27:36Z
A Song of Ice and Fire,1004750,2010-02-11T23:31:43Z
A Song of Ice and Fire,11673190,2010-02-11T23:31:34Z
A Song of Ice and Fire,11673190,2010-02-11T23:30:09Z
A Song of Ice and Fire,433328,2010-01-24T17:48:21Z
A Song of Ice and Fire,1223962,2010-01-22T20:56:10Z
A Song of Ice and Fire,1741963,2010-01-21T06:51:58Z
A Song of Ice and Fire,0,2010-01-18T12:14:58Z
A Song of Ice and Fire,0,2010-01-18T12:08:17Z
A Song of Ice and Fire,1593792,2010-01-15T06:30:57Z
A Song of Ice and Fire,4373810,2010-01-14T18:21:28Z
A Song of Ice and Fire,2684294,2010-01-12T19:24:36Z
A Song of Ice and Fire,5702883,2010-01-12T15:11:45Z
A Song of Ice and Fire,5702883,2010-01-12T15:06:19Z
A Song of Ice and Fire,5702883,2010-01-12T15:04:53Z
A Song of Ice and Fire,0,2010-01-12T14:57:25Z
A Song of Ice and Fire,1593792,2010-01-09T19:52:24Z
A Song of Ice and Fire,0,2010-01-09T19:09:11Z
A Song of Ice and Fire,0,2010-01-09T19:08:42Z
A Song of Ice and Fire,597345,2010-01-09T01:47:17Z
A Song of Ice and Fire,10862492,2009-12-30T11:55:36Z
A Song of Ice and Fire,433328,2009-12-25T12:50:34Z
A Song of Ice and Fire,359256,2009-12-24T10:43:59Z
A Song of Ice and Fire,0,2009-12-23T21:38:20Z
A Song of Ice and Fire,0,2009-12-23T21:28:20Z
A Song of Ice and Fire,1862829,2009-12-21T17:50:11Z
A Song of Ice and Fire,3412883,2009-12-18T23:43:42Z
A Song of Ice and Fire,0,2009-12-18T21:06:01Z
A Song of Ice and Fire,0,2009-12-10T02:00:13Z
A Song of Ice and Fire,0,2009-12-03T15:58:25Z
A Song of Ice and Fire,0,2009-11-21T04:37:52Z
A Song of Ice and Fire,0,2009-11-21T04:32:35Z
A Song of Ice and Fire,0,2009-11-20T04:15:58Z
A Song of Ice and Fire,335429,2009-11-12T06:08:44Z
A Song of Ice and Fire,335429,2009-11-12T06:02:19Z
A Song of Ice and Fire,335429,2009-11-12T06:00:18Z
A Song of Ice and Fire,335429,2009-11-12T05:59:22Z
A Song of Ice and Fire,335429,2009-11-12T05:57:33Z
A Song of Ice and Fire,697769,2009-11-07T18:49:29Z
A Song of Ice and Fire,697769,2009-11-07T18:48:34Z
A Song of Ice and Fire,697769,2009-11-07T18:47:18Z
A Song of Ice and Fire,697769,2009-11-07T18:46:50Z
A Song of Ice and Fire,697769,2009-11-07T18:45:45Z
A Song of Ice and Fire,697769,2009-11-04T20:55:29Z
A Song of Ice and Fire,697769,2009-11-04T20:54:19Z
A Song of Ice and Fire,9711171,2009-11-04T12:35:08Z
A Song of Ice and Fire,0,2009-11-04T12:34:04Z
A Song of Ice and Fire,1079367,2009-10-29T22:52:09Z
A Song of Ice and Fire,0,2009-10-24T02:28:36Z
A Song of Ice and Fire,8574593,2009-10-20T16:29:06Z
A Song of Ice and Fire,0,2009-10-19T22:23:08Z
A Song of Ice and Fire,0,2009-10-19T22:20:31Z
A Song of Ice and Fire,0,2009-10-19T22:18:15Z
A Song of Ice and Fire,7167267,2009-10-18T17:29:24Z
A Song of Ice and Fire,0,2009-10-18T17:20:36Z
A Song of Ice and Fire,0,2009-10-17T16:35:27Z
A Song of Ice and Fire,0,2009-10-15T20:36:57Z
A Song of Ice and Fire,0,2009-10-13T23:32:22Z
A Song of Ice and Fire,0,2009-10-13T06:20:53Z
A Song of Ice and Fire,328004,2009-10-09T18:23:41Z
A Song of Ice and Fire,0,2009-10-09T18:23:30Z
A Song of Ice and Fire,328004,2009-10-09T18:22:13Z
A Song of Ice and Fire,0,2009-10-09T18:22:03Z
A Song of Ice and Fire,10562673,2009-10-09T18:20:33Z
A Song of Ice and Fire,0,2009-10-09T18:20:16Z
A Song of Ice and Fire,3412883,2009-10-08T18:29:10Z
A Song of Ice and Fire,3412883,2009-10-08T18:26:50Z
A Song of Ice and Fire,0,2009-10-08T18:24:08Z
A Song of Ice and Fire,0,2009-10-08T18:23:12Z
A Song of Ice and Fire,6479931,2009-10-08T17:01:36Z
A Song of Ice and Fire,0,2009-10-08T05:14:41Z
A Song of Ice and Fire,0,2009-10-07T20:47:34Z
A Song of Ice and Fire,0,2009-09-15T22:03:17Z
A Song of Ice and Fire,0,2009-09-15T18:07:10Z
A Song of Ice and Fire,4727333,2009-09-14T21:49:27Z
A Song of Ice and Fire,5295687,2009-09-08T16:46:13Z
A Song of Ice and Fire,0,2009-09-07T12:55:49Z
A Song of Ice and Fire,5295687,2009-09-03T17:22:00Z
A Song of Ice and Fire,5295687,2009-09-02T22:07:06Z
A Song of Ice and Fire,0,2009-09-02T17:55:23Z
A Song of Ice and Fire,0,2009-09-02T17:51:17Z
A Song of Ice and Fire,872076,2009-09-01T07:00:19Z
A Song of Ice and Fire,0,2009-08-28T16:37:19Z
A Song of Ice and Fire,0,2009-08-28T16:36:13Z
A Song of Ice and Fire,0,2009-08-27T15:57:13Z
A Song of Ice and Fire,0,2009-08-27T15:51:50Z
A Song of Ice and Fire,0,2009-08-27T15:48:54Z
A Song of Ice and Fire,0,2009-08-27T15:48:18Z
A Song of Ice and Fire,0,2009-08-27T15:47:03Z
A Song of Ice and Fire,433328,2009-08-26T18:17:42Z
A Song of Ice and Fire,0,2009-08-25T20:58:58Z
A Song of Ice and Fire,3412883,2009-08-25T15:25:29Z
A Song of Ice and Fire,433328,2009-08-24T23:33:36Z
A Song of Ice and Fire,7167267,2009-08-23T13:59:36Z
A Song of Ice and Fire,0,2009-08-23T13:59:22Z
A Song of Ice and Fire,0,2009-08-23T13:59:15Z
A Song of Ice and Fire,697769,2009-08-23T13:58:24Z
A Song of Ice and Fire,697769,2009-08-23T13:49:36Z
A Song of Ice and Fire,697769,2009-08-23T13:47:31Z
A Song of Ice and Fire,697769,2009-08-23T13:45:30Z
A Song of Ice and Fire,697769,2009-08-23T13:37:33Z
A Song of Ice and Fire,697769,2009-08-23T13:25:18Z
A Song of Ice and Fire,0,2009-08-20T18:44:06Z
A Song of Ice and Fire,0,2009-08-20T18:32:05Z
A Song of Ice and Fire,2566017,2009-08-17T20:12:32Z
A Song of Ice and Fire,597345,2009-08-17T16:47:05Z
A Song of Ice and Fire,0,2009-08-08T17:14:30Z
A Song of Ice and Fire,54304,2009-08-06T01:28:47Z
A Song of Ice and Fire,0,2009-08-04T21:00:01Z
A Song of Ice and Fire,6482379,2009-08-04T07:15:15Z
A Song of Ice and Fire,0,2009-08-03T10:32:16Z
A Song of Ice and Fire,0,2009-08-03T10:10:00Z
A Song of Ice and Fire,2145813,2009-08-01T10:47:50Z
A Song of Ice and Fire,0,2009-07-31T03:20:51Z
A Song of Ice and Fire,0,2009-07-30T01:56:59Z
A Song of Ice and Fire,0,2009-07-30T01:54:28Z
A Song of Ice and Fire,1930427,2009-07-25T22:52:42Z
A Song of Ice and Fire,0,2009-07-24T12:37:43Z
A Song of Ice and Fire,0,2009-07-24T12:35:57Z
A Song of Ice and Fire,0,2009-07-24T12:30:31Z
A Song of Ice and Fire,1664625,2009-07-21T08:37:34Z
A Song of Ice and Fire,0,2009-07-13T11:35:05Z
A Song of Ice and Fire,0,2009-06-23T06:45:22Z
A Song of Ice and Fire,5466012,2009-06-21T11:35:17Z
A Song of Ice and Fire,9903165,2009-06-14T07:53:54Z
A Song of Ice and Fire,9903165,2009-06-14T07:51:19Z
A Song of Ice and Fire,280787,2009-06-11T16:55:12Z
A Song of Ice and Fire,0,2009-06-11T14:54:36Z
A Song of Ice and Fire,0,2009-06-09T23:02:52Z
A Song of Ice and Fire,0,2009-06-02T19:48:40Z
A Song of Ice and Fire,0,2009-06-01T19:06:52Z
A Song of Ice and Fire,0,2009-06-01T18:53:44Z
A Song of Ice and Fire,0,2009-05-25T21:38:30Z
A Song of Ice and Fire,663333,2009-05-24T16:53:27Z
A Song of Ice and Fire,597345,2009-05-20T23:02:08Z
A Song of Ice and Fire,0,2009-05-20T16:33:49Z
A Song of Ice and Fire,1872772,2009-05-16T13:13:51Z
A Song of Ice and Fire,1872772,2009-05-16T13:11:07Z
A Song of Ice and Fire,429625,2009-05-13T19:49:14Z
A Song of Ice and Fire,0,2009-05-13T19:41:20Z
A Song of Ice and Fire,0,2009-05-13T07:47:40Z
A Song of Ice and Fire,1098639,2009-05-08T16:59:24Z
A Song of Ice and Fire,7469672,2009-05-08T13:08:38Z
A Song of Ice and Fire,0,2009-05-07T22:01:17Z
A Song of Ice and Fire,269523,2009-05-06T17:45:42Z
A Song of Ice and Fire,4358889,2009-05-05T02:33:33Z
A Song of Ice and Fire,0,2009-05-05T02:14:02Z
A Song of Ice and Fire,0,2009-05-03T21:49:20Z
A Song of Ice and Fire,0,2009-04-30T05:10:56Z
A Song of Ice and Fire,0,2009-04-27T21:17:08Z
A Song of Ice and Fire,0,2009-04-27T21:15:33Z
A Song of Ice and Fire,4358889,2009-04-22T16:08:51Z
A Song of Ice and Fire,4358889,2009-04-22T16:02:58Z
A Song of Ice and Fire,4358889,2009-04-22T16:00:50Z
A Song of Ice and Fire,0,2009-04-22T01:12:52Z
A Song of Ice and Fire,0,2009-04-21T14:19:12Z
A Song of Ice and Fire,0,2009-04-10T22:12:41Z
A Song of Ice and Fire,4358889,2009-04-09T03:00:06Z
A Song of Ice and Fire,4358889,2009-04-09T02:57:49Z
A Song of Ice and Fire,0,2009-04-09T01:01:56Z
A Song of Ice and Fire,0,2009-04-09T01:00:51Z
A Song of Ice and Fire,0,2009-04-06T15:47:14Z
A Song of Ice and Fire,0,2009-04-03T11:52:11Z
A Song of Ice and Fire,0,2009-03-29T04:07:30Z
A Song of Ice and Fire,0,2009-03-29T03:36:16Z
A Song of Ice and Fire,0,2009-03-15T19:00:59Z
A Song of Ice and Fire,0,2009-03-10T12:32:30Z
A Song of Ice and Fire,0,2009-02-24T12:41:12Z
A Song of Ice and Fire,0,2009-02-22T05:00:24Z
A Song of Ice and Fire,429625,2009-02-18T22:04:52Z
A Song of Ice and Fire,4197663,2009-02-17T22:37:17Z
A Song of Ice and Fire,429625,2009-02-16T15:05:33Z
A Song of Ice and Fire,4197663,2009-02-16T13:39:51Z
A Song of Ice and Fire,4197663,2009-02-16T13:36:14Z
A Song of Ice and Fire,597345,2009-02-14T00:35:51Z
A Song of Ice and Fire,0,2009-02-12T05:06:48Z
A Song of Ice and Fire,5749853,2009-02-11T10:08:57Z
A Song of Ice and Fire,597345,2009-02-11T02:20:17Z
A Song of Ice and Fire,433328,2009-02-06T06:23:35Z
A Song of Ice and Fire,3629733,2009-02-06T01:58:18Z
A Song of Ice and Fire,28804,2009-02-04T04:51:17Z
A Song of Ice and Fire,0,2009-02-04T01:31:37Z
A Song of Ice and Fire,597345,2009-02-03T02:25:46Z
A Song of Ice and Fire,0,2009-01-29T22:00:36Z
A Song of Ice and Fire,512560,2009-01-27T12:28:04Z
A Song of Ice and Fire,0,2009-01-27T11:44:29Z
A Song of Ice and Fire,5749853,2009-01-25T08:02:39Z
A Song of Ice and Fire,7531423,2009-01-25T05:49:14Z
A Song of Ice and Fire,1532155,2009-01-23T17:50:38Z
A Song of Ice and Fire,663333,2009-01-23T17:45:10Z
A Song of Ice and Fire,0,2009-01-18T07:28:17Z
A Song of Ice and Fire,28804,2009-01-11T15:54:13Z
A Song of Ice and Fire,0,2009-01-11T05:28:10Z
A Song of Ice and Fire,0,2009-01-11T00:01:02Z
A Song of Ice and Fire,8666581,2009-01-08T21:35:27Z
A Song of Ice and Fire,0,2009-01-05T08:36:16Z
A Song of Ice and Fire,842922,2009-01-02T00:10:04Z
A Song of Ice and Fire,0,2009-01-01T05:33:04Z
A Song of Ice and Fire,8460079,2008-12-15T22:08:41Z
A Song of Ice and Fire,0,2008-12-06T03:32:04Z
A Song of Ice and Fire,0,2008-12-05T22:56:53Z
A Song of Ice and Fire,0,2008-12-01T19:14:07Z
A Song of Ice and Fire,7218328,2008-11-29T10:38:24Z
A Song of Ice and Fire,0,2008-11-28T19:00:57Z
A Song of Ice and Fire,0,2008-11-26T22:40:59Z
A Song of Ice and Fire,0,2008-11-26T07:35:57Z
A Song of Ice and Fire,245620,2008-11-25T23:59:27Z
A Song of Ice and Fire,0,2008-11-25T23:49:55Z
A Song of Ice and Fire,0,2008-11-25T23:49:09Z
A Song of Ice and Fire,280787,2008-11-25T13:47:49Z
A Song of Ice and Fire,280787,2008-11-24T20:48:01Z
A Song of Ice and Fire,245620,2008-11-23T18:43:29Z
A Song of Ice and Fire,8382234,2008-11-23T17:25:22Z
A Song of Ice and Fire,280787,2008-11-12T10:12:17Z
A Song of Ice and Fire,0,2008-11-12T07:01:15Z
A Song of Ice and Fire,597345,2008-11-08T18:21:56Z
A Song of Ice and Fire,597345,2008-11-08T18:19:27Z
A Song of Ice and Fire,0,2008-11-02T16:58:13Z
A Song of Ice and Fire,293907,2008-11-01T12:04:30Z
A Song of Ice and Fire,8189905,2008-10-29T00:32:57Z
A Song of Ice and Fire,597345,2008-10-25T16:59:01Z
A Song of Ice and Fire,1079367,2008-10-23T22:27:33Z
A Song of Ice and Fire,3504197,2008-10-21T03:18:58Z
A Song of Ice and Fire,6351353,2008-10-14T12:11:07Z
A Song of Ice and Fire,8025666,2008-10-07T16:15:28Z
A Song of Ice and Fire,0,2008-10-05T18:41:02Z
A Song of Ice and Fire,663333,2008-10-03T15:44:31Z
A Song of Ice and Fire,0,2008-10-03T10:22:14Z
A Song of Ice and Fire,4358889,2008-09-29T19:55:48Z
A Song of Ice and Fire,0,2008-09-29T16:28:23Z
A Song of Ice and Fire,4469495,2008-09-25T22:01:35Z
A Song of Ice and Fire,0,2008-09-25T08:54:21Z
A Song of Ice and Fire,0,2008-09-22T04:37:36Z
A Song of Ice and Fire,0,2008-09-22T04:36:19Z
A Song of Ice and Fire,597345,2008-09-19T21:46:29Z
A Song of Ice and Fire,28804,2008-09-15T20:27:45Z
A Song of Ice and Fire,0,2008-09-15T16:48:10Z
